id, ob_time, src_id, wind_direction, wind_speed, visibility, air_temperature, dewpoint, cld_amt, cld_base_ht, alt_pres
ZBAA, 2013-01-20 15:00,30058,0,0,350,-3,-4,8,120,1030
ZBAA, 2013-01-20 18:00,30058,360,4,350,-3,-4, , ,1029
ZBAA, 2013-01-20 21:00,30058,340,4,200,-4,-5, , ,1028
ZBAA, 2013-01-21 00:00,30058,360,4,250,-6,-7, , ,1029
ZBAA, 2013-01-21 03:00,30058,20,6,300,0,-5, , ,1029
ZBAA, 2013-01-21 06:00,30058,30,6,700,3,-7, , ,1028
ZBAA, 2013-01-21 09:00,30058,60,2,1000,1,-7, , ,1028
ZBAA, 2013-01-21 12:00,30058, ,2,1000,-4,-7, , ,1030
ZBAA, 2013-01-21 15:00,30058,10,8,1000,-6,-9, , ,1031
ZBAA, 2013-01-21 18:00,30058,160,2,500,-8,-9, , ,1032
ZBAA, 2013-01-21 21:00,30058,130,2,15,-11,-12, , ,1031
ZBAA, 2013-01-22 00:00,30058, ,2,1000,-14,-15, , ,1032
ZBAA, 2013-01-22 03:00,30058,60,6,1000,-3,-9, , ,1031
ZBAA, 2013-01-22 06:00,30058,150,6,200,-1,-5, , ,1028
ZBAA, 2013-01-22 09:00,30058,160,6,70,-5,-6,6,90,1026
ZBAA, 2013-01-22 12:00,30058,120,4,90,-5,-5,1,12,1026
ZBAA, 2013-01-22 15:00,30058,150,4,80,-6,-6,1,12,1025
ZBAA, 2013-01-22 18:00,30058,150,4,90,-6,-7,1,12,1023
ZBAA, 2013-01-22 21:00,30058, ,2,110,-5,-7, , ,1020
ZBAA, 2013-01-23 00:00,30058, ,2,130,-5,-6,1,21,1020
ZBAA, 2013-01-23 03:00,30058, ,2,110,-4,-6,3,21,1019
ZBAA, 2013-01-23 06:00,30058,130,4,120,-3,-5,3,24,1016
ZBAA, 2013-01-23 09:00,30058,140,2,130,-4,-6, , ,1017
ZBAA, 2013-01-23 12:00,30058, ,2,150,-7,-7, , ,1019
ZBAA, 2013-01-23 15:00,30058,330,10,320,-3,-9, , ,1021
ZBAA, 2013-01-23 18:00,30058,320,14,1000,-2,-14, , ,1023
ZBAA, 2013-01-23 21:00,30058,330,10,1000,-4,-14, , ,1023
ZBAA, 2013-01-24 00:00,30058,280,6,1000,-5,-13, , ,1023
ZBAA, 2013-01-24 03:00,30058,290,19,1000,3,-17, , ,1023
ZBAA, 2013-01-24 06:00,30058,300,17,1000,5,-18, , ,1021
ZBAA, 2013-01-24 09:00,30058,10,12,1000,1,-17, , ,1022
ZBAA, 2013-01-24 12:00,30058,60,4,1000,-3,-19, , ,1024
ZBAA, 2013-01-24 15:00,30058,0,0,1000,-5,-21, , ,1025
ZBAA, 2013-01-24 18:00,30058,350,6,1000,-10,-18, , ,1026
ZBAA, 2013-01-24 21:00,30058,20,6,1000,-13,-17, , ,1025
ZBAA, 2013-01-25 00:00,30058,350,6,1000,-11,-18, , ,1025
ZBAA, 2013-01-25 03:00,30058,330,6,1000,-4,-18, , ,1025
ZBAA, 2013-01-25 06:00,30058,20,4,1000,-1,-15, , ,1022
ZBAA, 2013-01-25 09:00,30058, ,2,1000,-3,-13, , ,1022
ZBAA, 2013-01-25 12:00,30058,80,2,1000,-7,-12, , ,1023
ZBAA, 2013-01-25 15:00,30058, ,2,1000,-9,-12, , ,1025
ZBAA, 2013-01-25 18:00,30058,10,2,700,-11,-13, , ,1026
ZBAA, 2013-01-25 21:00,30058,350,4,700,-12,-14, , ,1027
ZBAA, 2013-01-26 00:00,30058,360,4,800,-11,-13, , ,1028
ZBAA, 2013-01-26 03:00,30058, ,2,1000,-3,-11, , ,1029
ZBAA, 2013-01-26 06:00,30058, ,4,700,2,-11, , ,1027
ZBAA, 2013-01-26 09:00,30058,190,6,500,0,-9, , ,1027
ZBAA, 2013-01-26 12:00,30058, ,2,400,-5,-8, , ,1028
ZBAA, 2013-01-26 15:00,30058, ,2,300,-7,-9, , ,1029
ZBAA, 2013-01-26 18:00,30058,70,2,250,-5,-8, , ,1030
ZBAA, 2013-01-26 21:00,30058,30,2,300,-9,-10, , ,1029
ZBAA, 2013-01-27 00:00,30058,100,4,30,-8,-9, , ,1030
ZBAA, 2013-01-27 03:00,30058,110,4,100,-5,-6, , ,1030
ZBAA, 2013-01-27 06:00,30058, ,2,160,-2,-5, , ,1027
ZBAA, 2013-01-27 09:00,30058,60,4,160,-3,-5, , ,1025
ZBAA, 2013-01-27 12:00,30058, ,2,250,-3,-5, , ,1025
ZBAA, 2013-01-27 15:00,30058,90,2,250,-3,-5, , ,1024
ZBAA, 2013-01-27 18:00,30058,110,2,200,-3,-5, , ,1023
ZBAA, 2013-01-27 21:00,30058,0,0,170,-3,-5, , ,1021
ZBAA, 2013-01-28 00:00,30058,20,4,140,-3,-5, , ,1021
ZBAA, 2013-01-28 03:00,30058,310,4,170,0,-5, , ,1022
ZBAA, 2013-01-28 06:00,30058, ,2,210,3,-5, , ,1019
ZBAA, 2013-01-28 09:00,30058,190,6,140,1,-4, , ,1020
ZBAA, 2013-01-28 12:00,30058,210,4,140,-1,-4, , ,1022
ZBAA, 2013-01-28 15:00,30058,0,0,130,-5,-5, , ,1024
ZBAA, 2013-01-28 18:00,30058,0,0,110,-6,-6, , ,1024
ZBAA, 2013-01-28 21:00,30058, ,2,90,-8,-9, , ,1024
ZBAA, 2013-01-29 00:00,30058,80,2,40,-5,-6, , ,1026
ZBAA, 2013-01-29 03:00,30058,130,4,50,-4,-5,8,120,1026
ZBAA, 2013-01-29 06:00,30058,110,4,80,-3,-4,8,120,1024
ZBAA, 2013-01-29 09:00,30058,140,6,90,-3,-4,8,120,1025
ZBAA, 2013-01-29 12:00,30058,120,4,150,-3,-4,8,120,1026
ZBAA, 2013-01-29 15:00,30058,120,4,160,-3,-5,8,120,1028
ZBAA, 2013-01-29 18:00,30058,110,4,180,-4,-5,8,120,1027
ZBAA, 2013-01-29 21:00,30058,80,4,170,-4,-5,8,120,1026
ZBAA, 2013-01-30 00:00,30058,80,4,140,-4,-5,8,120,1027
ZBAA, 2013-01-30 03:00,30058, ,2,120,-3,-5,1,30,1027
ZBAA, 2013-01-30 06:00,30058, ,2,140,-2,-4,1,30,1025
ZBAA, 2013-01-30 09:00,30058,30,2,160,-2,-4,1,30,1025
ZBAA, 2013-01-30 12:00,30058,350,6,200,-2,-4,8,120,1026
ZBAA, 2013-01-30 15:00,30058,10,4,200,-2,-4,8,120,1026
ZBAA, 2013-01-30 18:00,30058,10,2,200,-2,-4,8,120,1026
ZBAA, 2013-01-30 21:00,30058,360,4,190,-2,-4,1,30,1025
ZBAA, 2013-01-31 00:00,30058, ,2,130,-2,-3,6,30,1026
ZBAA, 2013-01-31 03:00,30058,30,2,90,-1,-2,6,30,1025
ZBAA, 2013-01-31 06:00,30058, ,2,110,-1,-1,6,30,1022
ZBAA, 2013-01-31 09:00,30058, ,2,140,-1,-1,6,30,1022
ZBAA, 2013-01-31 12:00,30058,360,6,120,0,-1,6,30,1022
ZBAA, 2013-01-31 15:00,30058,350,6,200,-2,-2,6,120,1023
ZBAA, 2013-01-31 18:00,30058,350,8,300,-5,-5, , ,1023
ZBAA, 2013-01-31 21:00,30058,340,17,1000,0,-7, , ,1023
